order_id,customer_id,product_id,quantity,unit_price,order_date,status,total_value,name,state,category,gross_margin,order_year,order_month,gross_profit
8CA85692-5EE,42B0C9C3,PROD-0036,2,28.2,2026-01-28 21:09:18,cancelled,56.4,Luiz Otávio Moreira,CE,Esportes,0.3468,2026,1,19.56
E4439A4D-665,971A3278,PROD-0068,5,989.44,2025-05-09 11:55:44,completed,4947.2,Kamilly Da Cunha,BA,Casa & Jardim,0.5545,2025,5,2743.22
D7190F3E-B15,148593D7,PROD-0049,4,1060.14,2026-01-09 04:25:09,shipped,4240.56,Maria Sophia Borges,SC,Roupas,0.6599,2026,1,2798.35
018C2C44-80C,AFB1E34E,PROD-0063,5,756.86,2026-03-24 17:14:23,completed,3784.3,Pedro Henrique Siqueira,RJ,Eletrônicos,0.4364,2026,3,1651.47
287DFFDC-72C,3007BB3A,PROD-0050,3,168.46,2025-05-17 00:43:24,shipped,505.38,Stephany Sá,RJ,Eletrônicos,0.6527,2025,5,329.86
F5302873-7AC,46446445,PROD-0029,3,946.81,2025-07-09 23:28:14,completed,2840.43,Maya Lopes,GO,Esportes,0.5485,2025,7,1557.98
FCC1A650-65A,471F7448,PROD-0061,5,362.94,2025-07-20 22:51:30,completed,1814.7,Ana Liz Sousa,PR,Livros,0.6179,2025,7,1121.3
692DAFEE-3BE,BEC08034,PROD-0021,2,246.07,2026-03-16 01:44:10,completed,492.14,Pedro Lucas Abreu,MG,Livros,0.3041,2026,3,149.66
EC9294C4-82E,2375C213,PROD-0069,1,376.9,2025-05-15 00:07:46,completed,376.9,Liam Pires,PE,Roupas,0.3082,2025,5,116.16
5E5CC8A1-D17,7F0A5592,PROD-0074,4,656.29,2025-12-05 09:43:11,completed,2625.16,Benjamin Duarte,SC,Esportes,0.5537,2025,12,1453.55
B6B0E9B6-E19,5EDD00C7,PROD-0023,3,711.23,2025-08-20 14:35:27,cancelled,2133.69,Ana Júlia Da Rocha,RJ,Eletrônicos,0.5013,2025,8,1069.62
7E531E1F-7E1,2728885D,PROD-0090,1,493.21,2025-10-03 23:30:28,cancelled,493.21,Giovanna Brito,CE,Eletrônicos,0.3581,2025,10,176.62
63864A26-320,11FBF598,PROD-0090,5,493.21,2025-06-14 17:32:33,completed,2466.05,Luiza Almeida,MG,Eletrônicos,0.3581,2025,6,883.09
47382341-F09,31E7A655,PROD-0073,4,208.8,2025-06-19 08:06:10,shipped,835.2,Henry Borges,RJ,Roupas,0.4507,2025,6,376.42
B2A6E9DE-A4D,CE997F71,PROD-0040,1,822.68,2025-09-18 07:33:32,completed,822.68,Sr. Pedro Lucas Santos,PE,Esportes,0.4216,2025,9,346.84
250110DA-A63,F7B73B72,PROD-0030,5,1041.88,2026-01-15 06:03:28,pending,5209.4,Maria Isis Rodrigues,SC,Livros,0.6462,2026,1,3366.31
E6144147-26F,48397BE6,PROD-0001,2,962.94,2025-08-13 11:09:14,completed,1925.88,Kaique Macedo,SC,Roupas,0.5868,2025,8,1130.11
8A3BD5FD-8A8,BF9755F2,PROD-0044,3,1295.34,2025-09-03 15:06:14,completed,3886.02,Maria Liz Da Cruz,BA,Roupas,0.6333,2025,9,2461.02
CEB01BC5-AC8,2A922016,PROD-0003,2,1002.23,2025-06-29 13:23:02,completed,2004.46,Isabelly Dias,GO,Roupas,0.5908,2025,6,1184.23
AD63A343-577,C40E3DB1,PROD-0068,1,989.44,2025-12-24 05:34:57,completed,989.44,Rodrigo Novaes,CE,Casa & Jardim,0.5545,2025,12,548.64
49B8BF5E-020,8ED46BC1,PROD-0091,5,587.34,2025-06-15 15:54:08,completed,2936.7,Sr. Murilo Câmara,RS,Casa & Jardim,0.3079,2025,6,904.21
38FF1A12-AC2,CDFE8F01,PROD-0044,2,1295.34,2026-04-08 20:15:44,cancelled,2590.68,Pedro Henrique Freitas,RS,Roupas,0.6333,2026,4,1640.68
F96AC623-2E6,C40E3DB1,PROD-0056,4,428.84,2025-07-28 20:07:22,cancelled,1715.36,Rodrigo Novaes,CE,Esportes,0.5876,2025,7,1007.95
8F77B2E1-445,2FAD75B8,PROD-0041,5,117.19,2025-10-12 04:33:14,cancelled,585.95,João Guilherme Da Paz,GO,Eletrônicos,0.6114,2025,10,358.25
C0EEB510-8C6,877585DC,PROD-0079,5,938.31,2025-11-23 21:05:24,completed,4691.55,Bernardo Camargo,SP,Casa & Jardim,0.605,2025,11,2838.39
6FFE797E-468,B3B4906C,PROD-0049,3,1060.14,2025-04-24 16:59:06,completed,3180.42,Evelyn Nogueira,BA,Roupas,0.6599,2025,4,2098.76
9692F412-461,8A369489,PROD-0023,5,711.23,2025-11-14 06:58:28,pending,3556.15,Maya Aragão,PE,Eletrônicos,0.5013,2025,11,1782.7
59300CAD-35D,8C89A6F2,PROD-0099,2,72.1,2026-03-24 04:44:17,shipped,144.2,Maria Flor Casa Grande,PE,Roupas,0.3732,2026,3,53.82
804147C3-495,2FAD75B8,PROD-0041,5,117.19,2025-08-21 00:33:00,completed,585.95,João Guilherme Da Paz,GO,Eletrônicos,0.6114,2025,8,358.25
277B0063-936,645F022D,PROD-0082,4,243.15,2025-10-17 14:40:13,completed,972.6,Emanuel Santos,SC,Casa & Jardim,0.2447,2025,10,238.0
0C39FA77-BA0,AB0F8726,PROD-0043,3,100.63,2025-07-26 01:28:17,completed,301.89,Pedro Pacheco,SC,Eletrônicos,0.6127,2025,7,184.97
4CE2FC26-8CE,193CE6D1,PROD-0022,1,197.53,2025-05-21 14:15:58,cancelled,197.53,Cauã Pimenta,PR,Esportes,0.5967,2025,5,117.87
37A35D0F-5F6,5F2FC449,PROD-0086,3,23.22,2025-07-29 11:06:43,pending,69.66,Benicio Sampaio,RS,Casa & Jardim,0.5233,2025,7,36.45
CF2CE0A2-84E,BB6F191C,PROD-0002,1,272.0,2026-01-13 09:44:12,completed,272.0,Lara Barbosa,PE,Livros,0.4652,2026,1,126.53
63B3F358-616,08F33170,PROD-0033,1,1091.76,2025-08-28 08:09:53,completed,1091.76,Dr. Luiz Miguel Carvalho,PR,Roupas,0.6335,2025,8,691.63
DA4EF8F1-D33,42B0C9C3,PROD-0050,2,168.46,2025-07-10 06:23:28,pending,336.92,Luiz Otávio Moreira,CE,Eletrônicos,0.6527,2025,7,219.91
FA2D7A91-8CD,11BDCFF7,PROD-0064,5,517.61,2025-05-14 16:33:31,pending,2588.05,Isabela Da Luz,RS,Esportes,0.5592,2025,5,1447.24
CF8744DD-AAE,A8D98802,PROD-0013,5,1196.83,2026-02-18 10:42:36,cancelled,5984.15,Anna Liz Casa Grande,MG,Livros,0.6644,2026,2,3975.87
3C158402-183,0EFCB92F,PROD-0098,4,188.74,2025-07-09 22:19:31,completed,754.96,Maria Flor Siqueira,SP,Roupas,0.4285,2025,7,323.5
84FC5C05-163,C14473A0,PROD-0005,3,65.22,2025-10-18 01:44:26,completed,195.66,João Miguel Cavalcante,RS,Esportes,0.5725,2025,10,112.02
2EF2B390-91F,A2DB22E0,PROD-0010,4,1130.44,2025-07-22 03:05:45,completed,4521.76,Sr. Ravi Lucca Ferreira,BA,Eletrônicos,0.6188,2025,7,2798.07
B1A22EA4-004,DE181758,PROD-0094,1,750.0,2025-10-03 08:12:19,completed,750.0,Mariah Cassiano,CE,Esportes,0.6484,2025,10,486.3
029C877D-8FA,F2C26614,PROD-0077,4,218.76,2025-05-17 10:04:31,cancelled,875.04,Isaac Jesus,SP,Roupas,0.4555,2025,5,398.58
B32B74AE-91F,84462961,PROD-0004,2,180.17,2025-09-04 20:55:45,shipped,360.34,Lunna Brito,PR,Roupas,0.3551,2025,9,127.96
2DDDA275-004,50B069B5,PROD-0056,3,428.84,2025-10-05 06:05:53,completed,1286.52,Bruna Pinto,CE,Esportes,0.5876,2025,10,755.96
572DFF5D-9C8,DB7389DC,PROD-0025,5,210.69,2026-03-17 05:15:02,completed,1053.45,Carlos Eduardo Cavalcanti,GO,Esportes,0.4903,2026,3,516.51
DC1CEF24-1FF,AB0F8726,PROD-0085,1,99.54,2026-01-09 01:07:54,completed,99.54,Pedro Pacheco,SC,Esportes,0.3218,2026,1,32.03
97CF5076-065,D74CC506,PROD-0051,4,572.59,2026-01-30 08:56:21,completed,2290.36,Cecilia Souza,PR,Esportes,0.4935,2026,1,1130.29
4DE0FC3B-2D5,63D409E2,PROD-0007,1,798.54,2025-08-16 11:52:34,completed,798.54,Dr. Arthur Miguel Marques,GO,Roupas,0.6034,2025,8,481.84
612C2F4C-3ED,A3496769,PROD-0085,2,99.54,2026-02-18 20:24:11,completed,199.08,Enrico Da Mata,RJ,Esportes,0.3218,2026,2,64.06
0D1F7B19-312,70BA4A73,PROD-0004,3,180.17,2026-01-14 15:15:49,completed,540.51,Arthur Gabriel Almeida,PE,Roupas,0.3551,2026,1,191.94
1D9013FE-269,25DD5752,PROD-0061,4,362.94,2025-06-02 00:24:54,pending,1451.76,Theodoro Garcia,SP,Livros,0.6179,2025,6,897.04
E2309757-01A,A7A25DB2,PROD-0063,1,756.86,2025-05-14 06:49:12,cancelled,756.86,Valentim Camargo,SC,Eletrônicos,0.4364,2025,5,330.29
6B5A9DFE-91C,F34BCF20,PROD-0070,4,811.0,2026-02-06 20:28:48,completed,3244.0,Lucas Vasconcelos,RS,Esportes,0.5543,2026,2,1798.15
CBD95FE5-A81,20D0FC8D,PROD-0024,4,338.73,2026-03-11 06:00:06,pending,1354.92,Alexandre Costela,BA,Esportes,0.5017,2026,3,679.76
DF550A21-407,39CEC9BC,PROD-0034,5,1016.06,2025-11-18 06:26:09,completed,5080.3,Sr. Enzo Dias,GO,Livros,0.5471,2025,11,2779.43
001B9563-8A0,7F1943B7,PROD-0020,1,73.64,2025-08-17 12:14:34,completed,73.64,Enzo Gabriel Costa,PE,Casa & Jardim,0.4113,2025,8,30.29
4F4DD789-03A,83F5482B,PROD-0086,4,23.22,2025-08-05 10:17:23,shipped,92.88,Bianca Ramos,PE,Casa & Jardim,0.5233,2025,8,48.6
1531A493-F21,D74CC506,PROD-0030,4,1041.88,2026-03-23 09:07:24,shipped,4167.52,Cecilia Souza,PR,Livros,0.6462,2026,3,2693.05
A42C73F7-DC5,00B2CD62,PROD-0054,4,1034.07,2025-09-04 23:42:59,shipped,4136.28,Dra. Bárbara Pires,MG,Livros,0.6254,2025,9,2586.83
9B7088EA-85A,70715121,PROD-0031,4,503.43,2026-03-12 12:05:52,cancelled,2013.72,Benício Barbosa,PR,Casa & Jardim,0.51,2026,3,1027.0
9437BCDB-123,2106D078,PROD-0005,5,65.22,2026-01-21 08:18:41,shipped,326.1,Asafe Melo,PR,Esportes,0.5725,2026,1,186.69
F1BD5B31-0B3,72959F25,PROD-0087,1,656.01,2025-12-16 02:42:20,pending,656.01,Helena Oliveira,RS,Roupas,0.66,2025,12,432.97
7DDF83AC-31D,2B9D4E5C,PROD-0023,2,711.23,2026-03-21 22:25:07,completed,1422.46,Lorenzo Almeida,SP,Eletrônicos,0.5013,2026,3,713.08
2367E911-425,70715121,PROD-0017,4,770.52,2026-02-08 08:52:39,completed,3082.08,Benício Barbosa,PR,Esportes,0.5158,2026,2,1589.74
76E4E011-84E,0FC4A284,PROD-0081,3,884.4,2026-02-27 20:51:01,completed,2653.2,Luiza Cardoso,SC,Roupas,0.4456,2026,2,1182.27
394F8C77-C2B,27D0F547,PROD-0094,1,750.0,2025-06-01 01:41:24,pending,750.0,Eduarda Melo,PR,Esportes,0.6484,2025,6,486.3
C7DAF31B-390,226E032A,PROD-0072,3,361.57,2026-01-27 00:56:50,shipped,1084.71,Dom Lopes,RJ,Eletrônicos,0.3142,2026,1,340.82
F355D368-712,028A8FF0,PROD-0059,5,1202.64,2025-10-30 19:01:07,shipped,6013.2,Ana Vitória Da Paz,RJ,Esportes,0.6004,2025,10,3610.33
A3DF6E67-9CC,096784AA,PROD-0067,4,339.35,2025-08-16 11:39:23,completed,1357.4,Dra. Evelyn Rocha,RS,Casa & Jardim,0.4677,2025,8,634.86
B243945A-E0A,2100088B,PROD-0019,1,464.74,2025-12-22 18:18:18,completed,464.74,Ester Alves,RS,Roupas,0.434,2025,12,201.7
A162B12B-B9F,07D13361,PROD-0073,3,208.8,2025-06-25 06:14:25,shipped,626.4,Esther Campos,MG,Roupas,0.4507,2025,6,282.32
9034B855-0DF,A7A25DB2,PROD-0045,4,473.4,2025-09-10 14:10:59,cancelled,1893.6,Valentim Camargo,SC,Roupas,0.3398,2025,9,643.45
13C836DC-B75,078C89ED,PROD-0063,1,756.86,2025-11-06 05:12:00,completed,756.86,Ana Liz Mendes,BA,Eletrônicos,0.4364,2025,11,330.29
DC860BA0-58A,96D994F6,PROD-0036,5,28.2,2025-08-19 03:42:28,cancelled,141.0,Bella Macedo,BA,Esportes,0.3468,2025,8,48.9
7A4DA4FC-3F3,8ED46BC1,PROD-0089,3,53.26,2025-07-10 23:28:53,cancelled,159.78,Sr. Murilo Câmara,RS,Esportes,0.2987,2025,7,47.73
CC761816-A65,1100DE7B,PROD-0031,3,503.43,2026-04-09 22:32:55,completed,1510.29,Hellena Novaes,GO,Casa & Jardim,0.51,2026,4,770.25
DE0B24C0-E70,858682FB,PROD-0003,3,1002.23,2026-04-02 03:35:02,completed,3006.69,Otto Câmara,MG,Roupas,0.5908,2026,4,1776.35
82964CCE-349,BCA45D72,PROD-0036,1,28.2,2026-04-04 04:24:18,completed,28.2,Dra. Caroline Machado,CE,Esportes,0.3468,2026,4,9.78
908EC54E-74F,90B365F2,PROD-0018,4,981.25,2026-01-23 13:34:26,completed,3925.0,João Felipe Pimenta,PE,Casa & Jardim,0.6157,2026,1,2416.62
A94B5A9B-C67,2F2CDC5F,PROD-0035,1,1025.64,2025-07-24 18:20:25,completed,1025.64,Maria Júlia Correia,BA,Livros,0.5574,2025,7,571.69
A39D59E8-280,CA6D5694,PROD-0057,4,51.71,2026-01-12 01:35:12,cancelled,206.84,Sr. Gael Henrique Ramos,RS,Casa & Jardim,0.2433,2026,1,50.32
20CD5028-DEE,F9DFC502,PROD-0063,3,756.86,2025-06-03 15:00:23,completed,2270.58,Rael Leão,SC,Eletrônicos,0.4364,2025,6,990.88
E21048AE-B31,FAFB634B,PROD-0066,3,907.35,2025-05-03 03:21:00,cancelled,2722.05,Mathias Aragão,RS,Roupas,0.5303,2025,5,1443.5
DCE54C3F-190,5B3F669A,PROD-0065,5,452.86,2025-08-20 19:50:49,shipped,2264.3,Melina Correia,CE,Casa & Jardim,0.2586,2025,8,585.55
2164CF04-288,7AAA6622,PROD-0004,2,180.17,2025-08-07 01:22:38,completed,360.34,Sr. Eduardo Leão,CE,Roupas,0.3551,2025,8,127.96
FEFECE61-4F9,0D203B8E,PROD-0032,3,47.21,2025-07-29 00:18:05,cancelled,141.63,Ana Oliveira,CE,Casa & Jardim,0.5897,2025,7,83.52
4F9A9EB9-C0A,CA6D5694,PROD-0026,4,1064.13,2026-02-02 05:27:01,shipped,4256.52,Sr. Gael Henrique Ramos,RS,Eletrônicos,0.6372,2026,2,2712.25
BC5FC496-921,562511CC,PROD-0051,1,572.59,2025-07-09 14:02:57,completed,572.59,Elisa Da Costa,BA,Esportes,0.4935,2025,7,282.57
C9F9561C-D03,25948E72,PROD-0048,2,258.75,2026-02-23 20:23:54,pending,517.5,Josué Novais,SP,Livros,0.6597,2026,2,341.39
90A825E1-F80,F8421EB1,PROD-0076,2,642.74,2025-06-29 18:50:43,completed,1285.48,Luiz Felipe Pinto,PE,Casa & Jardim,0.4509,2025,6,579.62
5FDF6F6C-DC8,4ECB6F67,PROD-0096,3,219.0,2025-05-02 01:08:21,completed,657.0,Melina Cunha,RJ,Livros,0.2869,2025,5,188.49
1D7A68EF-B42,07AE845B,PROD-0050,5,168.46,2026-03-28 14:51:31,completed,842.3,Davi Lucas Fogaça,BA,Eletrônicos,0.6527,2026,3,549.77
00018E37-69D,5EFBB71A,PROD-0029,2,946.81,2025-07-23 12:17:39,completed,1893.62,Fernanda Nogueira,MG,Esportes,0.5485,2025,7,1038.65
02F41737-453,F7B73B72,PROD-0084,1,79.51,2025-11-29 15:34:46,pending,79.51,Maria Isis Rodrigues,SC,Casa & Jardim,0.5977,2025,11,47.52
5BB163C8-D45,74CB5655,PROD-0017,1,770.52,2026-01-17 01:54:47,completed,770.52,Benjamim Borges,PE,Esportes,0.5158,2026,1,397.43
79025E29-654,DE181758,PROD-0033,3,1091.76,2025-11-27 14:55:44,cancelled,3275.28,Mariah Cassiano,CE,Roupas,0.6335,2025,11,2074.89
9ADEBD10-A93,C671C05D,PROD-0091,4,587.34,2025-04-24 03:37:10,completed,2349.36,Allana Pacheco,GO,Casa & Jardim,0.3079,2025,4,723.37
8E4D689A-614,484A6A08,PROD-0059,3,1202.64,2025-10-04 18:10:00,cancelled,3607.92,Jade Teixeira,GO,Esportes,0.6004,2025,10,2166.2
63775605-89E,FFCC8D88,PROD-0067,5,339.35,2025-07-10 16:03:06,completed,1696.75,Vicente Sampaio,RJ,Casa & Jardim,0.4677,2025,7,793.57
EE9923A7-2B9,2F63D538,PROD-0001,3,962.94,2025-09-24 20:06:54,shipped,2888.82,Carlos Eduardo Pacheco,BA,Roupas,0.5868,2025,9,1695.16
0908273B-FC3,7D8543DB,PROD-0083,3,371.07,2026-04-08 03:19:14,cancelled,1113.21,Sra. Aylla Da Paz,BA,Casa & Jardim,0.274,2026,4,305.02
DFC193F5-1C8,792E72A7,PROD-0014,3,701.87,2025-12-15 00:01:48,cancelled,2105.61,Ana Liz Garcia,GO,Esportes,0.5729,2025,12,1206.3
D6C9C2D5-1BA,ECB5764B,PROD-0042,3,51.75,2025-09-24 12:12:44,completed,155.25,Marcelo Albuquerque,RJ,Casa & Jardim,0.4052,2025,9,62.91
D15207EB-0D9,8AE9609A,PROD-0020,1,73.64,2025-12-24 19:16:46,shipped,73.64,Sr. Theodoro Rodrigues,CE,Casa & Jardim,0.4113,2025,12,30.29
4719BE58-C82,62D59AC6,PROD-0052,2,827.9,2025-07-27 12:46:43,cancelled,1655.8,Ravi Lucca Fogaça,RJ,Eletrônicos,0.5665,2025,7,938.01
2EC0FC8B-7FF,0673D70C,PROD-0004,3,180.17,2025-04-27 11:52:05,pending,540.51,Sra. Maria Sophia Cardoso,PE,Roupas,0.3551,2025,4,191.94
23C96A35-BB8,6FBCB9A7,PROD-0052,5,827.9,2026-03-18 05:16:54,cancelled,4139.5,Pietro Almeida,SP,Eletrônicos,0.5665,2026,3,2345.03
08AA8939-D68,5DF3206E,PROD-0074,2,656.29,2025-07-26 23:23:02,cancelled,1312.58,Ester Da Rocha,BA,Esportes,0.5537,2025,7,726.78
0B03749F-E57,1100DE7B,PROD-0069,3,376.9,2025-12-25 21:34:36,shipped,1130.7,Hellena Novaes,GO,Roupas,0.3082,2025,12,348.48
A7D4AFE8-FE3,D74CC506,PROD-0039,5,676.96,2025-11-16 06:56:54,completed,3384.8,Cecilia Souza,PR,Esportes,0.436,2025,11,1475.77
CC0D9B44-5DC,892B968E,PROD-0038,3,309.97,2026-01-17 10:07:41,cancelled,929.91,Allana Vargas,PR,Esportes,0.4611,2026,1,428.78
CEB8B5C1-647,B41AAB85,PROD-0072,3,361.57,2025-05-31 06:23:46,cancelled,1084.71,Vicente Novais,RS,Eletrônicos,0.3142,2025,5,340.82
F3709C4E-E20,877585DC,PROD-0012,3,583.19,2025-06-02 10:15:17,pending,1749.57,Bernardo Camargo,SP,Eletrônicos,0.5183,2025,6,906.8
2C87C404-B76,B6848C06,PROD-0043,3,100.63,2026-03-29 18:32:59,pending,301.89,Ágatha Azevedo,CE,Eletrônicos,0.6127,2026,3,184.97
AA2642C8-2F0,9CBFB2BE,PROD-0016,5,1282.35,2025-05-28 21:38:03,shipped,6411.75,Srta. Bella Porto,CE,Esportes,0.646,2025,5,4141.99
91536C7F-689,3CB33039,PROD-0080,2,1130.47,2025-04-17 13:04:32,shipped,2260.94,Oliver Barros,SP,Livros,0.5679,2025,4,1283.99
4144A3A9-5B7,05058BDB,PROD-0016,5,1282.35,2025-06-30 12:42:52,completed,6411.75,Manuela Nascimento,PE,Esportes,0.646,2025,6,4141.99
0C1F9982-B2D,07AE845B,PROD-0053,2,613.06,2025-08-24 15:13:43,completed,1226.12,Davi Lucas Fogaça,BA,Roupas,0.3212,2025,8,393.83
D4C61BCC-93C,0FA98CE7,PROD-0026,4,1064.13,2025-09-27 21:42:55,completed,4256.52,Diego Aragão,RJ,Eletrônicos,0.6372,2025,9,2712.25
C53E5481-543,CF47F672,PROD-0041,1,117.19,2025-12-20 11:53:26,pending,117.19,Erick Rios,PR,Eletrônicos,0.6114,2025,12,71.65
0EE6346C-97B,CA415CBA,PROD-0043,3,100.63,2026-04-07 09:08:06,cancelled,301.89,Vitor Hugo Gonçalves,RS,Eletrônicos,0.6127,2026,4,184.97
6576522C-4B5,C836CFF4,PROD-0074,1,656.29,2026-03-10 03:22:10,completed,656.29,Olivia Sampaio,PE,Esportes,0.5537,2026,3,363.39
316FC1D3-AA6,E9C5B7A0,PROD-0079,4,938.31,2025-05-27 22:26:47,pending,3753.24,Maria Cecília Garcia,SC,Casa & Jardim,0.605,2025,5,2270.71
39CA0BF7-C01,CE997F71,PROD-0062,5,412.92,2025-05-04 15:42:28,completed,2064.6,Sr. Pedro Lucas Santos,PE,Livros,0.4306,2025,5,889.02
609173C7-897,9117EBD0,PROD-0094,3,750.0,2025-12-08 10:48:04,shipped,2250.0,Alícia Das Neves,PE,Esportes,0.6484,2025,12,1458.9
104AD7E2-017,223594A7,PROD-0089,2,53.26,2025-08-25 10:07:12,completed,106.52,Bryan Ferreira,PR,Esportes,0.2987,2025,8,31.82
ADFCD19A-1E4,A22F714B,PROD-0050,2,168.46,2025-07-06 22:36:40,completed,336.92,André Cunha,GO,Eletrônicos,0.6527,2025,7,219.91
6AE391E2-231,921EAB09,PROD-0006,4,772.55,2025-06-06 09:43:12,cancelled,3090.2,Ana Laura Carvalho,MG,Esportes,0.5011,2025,6,1548.5
686974B8-0E4,792E72A7,PROD-0067,4,339.35,2025-06-24 22:37:07,cancelled,1357.4,Ana Liz Garcia,GO,Casa & Jardim,0.4677,2025,6,634.86
676A9CBC-0FF,2106D078,PROD-0018,4,981.25,2025-09-03 15:40:56,completed,3925.0,Asafe Melo,PR,Casa & Jardim,0.6157,2025,9,2416.62
F662FFD5-DA3,8A369489,PROD-0097,4,1397.96,2025-09-18 03:02:58,completed,5591.84,Maya Aragão,PE,Eletrônicos,0.6565,2025,9,3671.04
85C28B31-346,AE10BF1B,PROD-0030,2,1041.88,2026-02-12 17:35:35,cancelled,2083.76,Augusto Brito,PR,Livros,0.6462,2026,2,1346.53
10AB2644-423,3EA57151,PROD-0003,1,1002.23,2025-08-02 14:08:43,completed,1002.23,Sara Macedo,PR,Roupas,0.5908,2025,8,592.12
A8311EF0-A67,CE997F71,PROD-0092,4,332.35,2025-07-04 03:57:08,cancelled,1329.4,Sr. Pedro Lucas Santos,PE,Livros,0.6153,2025,7,817.98
F4103A8B-2E0,479C3183,PROD-0033,1,1091.76,2026-02-12 21:00:38,shipped,1091.76,Eloah Duarte,RJ,Roupas,0.6335,2026,2,691.63
62F77EC7-657,84462961,PROD-0007,1,798.54,2025-05-14 08:49:45,completed,798.54,Lunna Brito,PR,Roupas,0.6034,2025,5,481.84
F0580BB5-EE1,C2D49A2D,PROD-0089,4,53.26,2026-02-20 17:42:33,completed,213.04,Lorena Dias,GO,Esportes,0.2987,2026,2,63.64
DB3833C5-5DB,F54C44FA,PROD-0071,2,297.26,2025-04-12 14:42:27,completed,594.52,Sr. Antony Pires,PE,Esportes,0.583,2025,4,346.61
8402534A-F10,9A4FB91A,PROD-0089,3,53.26,2025-06-11 22:28:12,pending,159.78,Srta. Luísa Costela,RS,Esportes,0.2987,2025,6,47.73
93ECAA5B-FD9,C391D70C,PROD-0085,3,99.54,2025-09-20 00:24:09,shipped,298.62,Kevin Pastor,GO,Esportes,0.3218,2025,9,96.1
542F07C3-03F,42B0C9C3,PROD-0078,1,605.92,2025-11-14 10:42:40,shipped,605.92,Luiz Otávio Moreira,CE,Roupas,0.3849,2025,11,233.22
470C18C3-239,7D8543DB,PROD-0093,1,513.74,2026-01-23 15:50:16,completed,513.74,Sra. Aylla Da Paz,BA,Livros,0.4061,2026,1,208.63
2D1E55EE-FCB,3DA97E52,PROD-0064,3,517.61,2025-11-14 16:10:44,shipped,1552.83,Lorenzo Souza,PE,Esportes,0.5592,2025,11,868.34
F7B7F796-4EA,98D432F5,PROD-0026,3,1064.13,2025-07-19 04:00:13,completed,3192.39,Enzo Gabriel Macedo,BA,Eletrônicos,0.6372,2025,7,2034.19
080C57CA-546,DDF78D00,PROD-0006,2,772.55,2025-10-03 13:28:30,cancelled,1545.1,Daniel Da Costa,PR,Esportes,0.5011,2025,10,774.25
8973F80C-A2D,42AC423A,PROD-0062,1,412.92,2025-09-05 01:53:24,cancelled,412.92,Dr. Joaquim Da Luz,SP,Livros,0.4306,2025,9,177.8
5A80A062-6A4,ED0EBF2A,PROD-0012,5,583.19,2025-08-06 14:26:12,cancelled,2915.95,Josué Guerra,BA,Eletrônicos,0.5183,2025,8,1511.34
4303F8E6-A4F,4ECB6F67,PROD-0064,5,517.61,2026-01-06 04:22:45,completed,2588.05,Melina Cunha,RJ,Esportes,0.5592,2026,1,1447.24
33347DC2-391,624FF3A8,PROD-0093,3,513.74,2025-07-10 02:52:18,cancelled,1541.22,Dr. Nicolas Da Costa,RJ,Livros,0.4061,2025,7,625.89
0A9753EE-BEF,0673D70C,PROD-0030,3,1041.88,2025-11-15 13:23:20,pending,3125.64,Sra. Maria Sophia Cardoso,PE,Livros,0.6462,2025,11,2019.79
9C49EFDC-235,16AB4380,PROD-0007,1,798.54,2025-10-19 11:49:14,completed,798.54,Benjamim Aparecida,RJ,Roupas,0.6034,2025,10,481.84
4F7B1A40-319,CE7762CF,PROD-0047,4,612.37,2026-02-07 05:17:49,cancelled,2449.48,Luiz Henrique Cunha,BA,Casa & Jardim,0.6159,2026,2,1508.63
E5237DF4-A10,FEDB56D2,PROD-0015,1,731.27,2025-09-28 20:19:53,completed,731.27,Laura Sampaio,SP,Livros,0.5063,2025,9,370.24
A6B0DC4E-770,0D4534D8,PROD-0018,3,981.25,2026-04-02 06:12:14,completed,2943.75,Yuri Nascimento,SC,Casa & Jardim,0.6157,2026,4,1812.47
55061241-D29,39CEC9BC,PROD-0057,1,51.71,2025-05-15 05:31:52,completed,51.71,Sr. Enzo Dias,GO,Casa & Jardim,0.2433,2025,5,12.58
0B3D84EB-F93,B3E89545,PROD-0044,4,1295.34,2025-11-10 08:43:24,pending,5181.36,Emanuella Peixoto,PR,Roupas,0.6333,2025,11,3281.36
F5EEF45D-B77,9F6FBBA1,PROD-0035,4,1025.64,2025-06-08 05:45:46,pending,4102.56,Liam Farias,BA,Livros,0.5574,2025,6,2286.77
3EA7DAAC-C53,2B9D4E5C,PROD-0084,1,79.51,2025-08-28 21:55:44,completed,79.51,Lorenzo Almeida,SP,Casa & Jardim,0.5977,2025,8,47.52
ED48572A-095,DE181758,PROD-0090,2,493.21,2026-02-10 04:12:15,completed,986.42,Mariah Cassiano,CE,Eletrônicos,0.3581,2026,2,353.24
7C60C547-B6E,ADAA1FCA,PROD-0054,5,1034.07,2025-04-20 20:33:44,cancelled,5170.35,Gustavo Henrique Ribeiro,PE,Livros,0.6254,2025,4,3233.54
19AF7740-56E,C514DAA4,PROD-0057,3,51.71,2026-02-03 01:15:15,shipped,155.13,Allana Monteiro,CE,Casa & Jardim,0.2433,2026,2,37.74
70BC17D8-8AC,3DF18150,PROD-0004,2,180.17,2025-09-06 01:50:21,pending,360.34,Sra. Letícia Jesus,RJ,Roupas,0.3551,2025,9,127.96
